"DOY","nwis_01480617","nwis_01480870","nwis_01493112","nwis_01548303","nwis_01608500","nwis_01611500","nwis_01632900","nwis_01645704","nwis_01646305","nwis_01648010","nwis_01649190","nwis_01650800","nwis_01656903","nwis_01673000","nwis_02101726","nwis_02110500","nwis_02160105","nwis_02160700","nwis_02203655","nwis_02217643","nwis_02266200","nwis_02266300","nwis_02336152","nwis_023362095","nwis_02336300","nwis_02336313","nwis_02336410","nwis_02336526","nwis_03067510","nwis_04121944","nwis_04121970","nwis_04125460","nwis_04136900","nwis_04137005","nwis_04166500","nwis_04176500","nwis_04213500","nwis_05435943","nwis_07075250","nwis_07075270","nwis_07143672","nwis_07177500","nwis_08052745","nwis_10133980","nwis_11044000","nwis_11273400","nwis_14206950"
13,0.977668738400399,0.916174011401112,0.534989226789306,0.203120576343631,2.06437954160252,1.10741783339338,1.24817624985851,0.36906490416312,0.470152245186439,0.208344913409803,0.38869172830171,0.282860284255897,0.530531724894423,0.306567854365391,0.428869736542262,0.149367748791738,0.0267753082381224,0.20379433440955,0.0946384901791067,0.108926071666449,0.367817065978492,0.198641163388838,0.156559580621494,0.146011936870091,0.233441131402965,0.0890542437907412,0.37361520343752,0.441473196622494,0.1160757904523,0.623956761730583,0.592400442440059,0.379524891687283,2.06390383936537,0.132167501666362,0.559813522327525,2.93556303769697,1.04052940055077,1.06096627616534,0.0900388489402398,0.106832917528825,0.784190025911941,0.663590198023889,0.665140872560567,1.76176442503722,1.16465585617762,3.34187511788812,0.0417105191482667
14,1.0165496330221,0.93915488795472,0.468061747382246,0.159432228291327,2.08055190799228,0.943697867305428,0.988249824070695,0.39098739716546,0.364748710722922,0.242395321776709,0.464438901144245,0.177259699872971,0.322776253232275,0.330930188412267,0.402345525270676,0.216567725201623,0.0988476376127995,0.100176134580959,0.0999866410543501,0.12448856182244,0.35010947261953,0.198839782653196,0.120898181146847,0.0767550474022181,0.18709423676565,0.127037865209067,0.32473375645355,0.496837557612944,0.111381670646792,0.539450706388389,0.569028261173463,0.330947857567339,2.08622805591332,0.184988140748822,0.463890711084339,2.87695064568866,0.663300852882047,1.07053266329004,0.125062164723649,0.0844079937509656,0.848334891233595,0.7552202215721,0.455104462243901,1.82446598855459,1.28695475805306,2.02430818253815,0.0725982847251558
15,1.05760117663077,0.964279679564545,0.476712065267417,0.189253230517221,1.92318363616294,0.701263929530078,1.18233436908422,0.385682448142501,0.401162301903569,0.257152544563909,0.490100191420749,0.373367937184029,0.424489858826679,0.201746635962875,0.298986229036014,0.18561048211486,0.168727366062314,0.21929944651778,0.0921137985654813,0.130667993691632,0.261972721280867,0.192757193818441,0.114394761521089,0.0784486779748681,0.317069887988793,0.0965222765126688,0.314227785650445,0.489762503270316,0.117795965289725,0.498998880805561,0.756347565663913,0.373988877220791,2.10035750557855,0.225730535433347,0.56619373845933,2.96248835124433,0.825195304300939,1.06087867475245,0.0749287270846647,0.100853834169321,0.681740000872008,0.879862140818812,0.794613181216426,1.86832205281665,1.37146747473072,2.12570704020429,0.0791369558559416
16,1.10078094688571,0.991508083558433,0.377523525325317,0.252226115148541,2.06431139412371,0.542457893389649,1.01506599291475,0.430419731243328,0.416211264155579,0.261601489218247,0.500567581093788,0.451382537406601,0.507631684552873,0.157485179491426,0.331515808180634,0.157833643318005,0.108643616420623,0.202889414468506,0.0873413605506685,0.0887746200187582,0.269988157198218,0.232335449035496,0.0874755893754654,0.0792865762947718,0.308971671495806,0.080187941248543,0.362938943284085,0.512271142796874,0.159529787605909,0.563091003910825,0.716347168838015,0.306883136218746,2.27402110860109,0.252523635938159,0.391647861213125,2.76069052997877,0.999104310057646,1.53978001054921,0.091267805059586,0.0867709852680115,0.757896935820513,1.14922762008613,0.964621079919274,1.87226226534085,1.20606299406068,2.40234464924825,0.0810244948563908
17,1.14604652144624,1.02079979726423,0.434951039389584,0.262175679046831,2.0204757071768,0.743953630370083,1.08519516955655,0.537981981768044,0.617550097048299,0.284545196793684,0.484687607783062,0.372390581237489,0.610427594534235,0.21663827209122,0.187285323231124,0.174547369080418,0.207311997222425,0.330735278101854,0.114892468206368,0.0454181795186146,0.349181179653784,0.284175417380673,0.108147085556115,0.10678124280057,0.225881406161602,0.0857396502512137,0.347953844350562,0.546549587134136,0.124924243398039,0.50241252539477,0.445848403519094,0.395982108765456,2.5100669021798,0.206335564588935,0.451366009868602,3.08901994987095,1.01061092797124,1.28945009852272,0.0928855066557226,0.0585126946341601,0.686858169007804,1.03966498516933,0.762243274974317,1.76925420475679,1.23823657966735,1.88686243324053,0.263207153866136
18,1.19335547797166,1.05211451800978,0.538545534889373,0.263628999419329,1.38441932474189,0.568544298609638,1.20742058902996,0.45970080518935,0.524908862073111,0.194877085389738,0.472092293322409,0.304606959621109,0.553253554686815,0.328152713669789,0.37201561304478,0.206235859224762,0.0380265409490795,0.325499471949148,0.0654475143598025,0.100219973540802,0.304679790947942,0.17589011937727,0.105436184304962,0.129527818707514,0.15894334712702,0.160917708633523,0.35019760298367,0.556257225377063,0.145671043390508,0.622348421792727,0.57628171010477,0.447855774844472,2.54935854584802,0.140784662275257,0.580143448023532,2.7419868821161,1.00487138545446,1.5480066132967,0.0867920819596946,0.0610146050461273,0.725919278850603,1.07102466938156,0.776566717978924,1.88340151451537,1.28900720866449,2.63855116836593,0.095721076575915
19,1.24266539412127,1.08541194312293,0.310142815048884,0.148682648058897,1.39179742609184,0.605509330373417,1.32021744502634,0.511857695938279,0.612474318183502,0.248374192415594,0.53965890208623,0.440088609116528,0.562200199699029,0.23445878817655,0.411573805846037,0.190433814852359,0.13327102494611,0.394877411905072,0.0636148803076973,0.0785044732585465,0.30883503159163,0.252485457768005,0.131484023619878,0.150550698097703,0.20395620473204,0.155395290109816,0.383509411169626,0.569847389962002,0.156970199293241,0.734773811002744,0.54005237141598,0.355726377440775,2.58947721165291,0.224271291119367,0.462495354351109,3.46721236555837,0.999848754398469,1.62075670925339,0.100410688632484,0.0681854333350715,0.628155853218478,1.33909740298176,0.839575265957732,1.8905497190552,1.59039295107676,2.63773945124202,0.143762379999568
20,1.29393384755439,1.12065176993153,0.229014968774585,0.33005342450596,1.84691760029475,0.613915743498678,1.27206610511746,0.548839128620851,0.703311826170091,0.353584293133247,0.582744658638639,0.536522500591093,0.600374314389595,0.267044456037134,0.344811141276505,0.265804824028163,-0.0398107099580031,0.504063578051719,0.0905626236959401,0.0840021546820674,0.26241283535492,0.175859090777143,0.192160755893851,0.149644707006453,0.31003933058937,0.191611973240147,0.427022524748414,0.6288089058244,0.111883078531682,0.626217165104419,0.579210485873425,0.470037841812884,2.63036278525925,0.183176363070388,0.592753867080292,3.00526126869021,1.10267374854984,1.2550543015553,0.134012419341786,0.0671940908435908,0.612843340859831,1.41434241534701,1.06601567674248,1.89871642215639,1.57109839438033,3.16215012576212,0.0833519750782829
21,1.34711841593034,1.15779369576342,0.22572505597039,0.247583806237857,1.76530240192618,1.04441667648964,0.947285091829932,0.448943401106748,0.646035587200392,0.251355768896631,0.438885532157482,0.503610483334822,0.585078771595601,0.251433642102084,0.432536406974861,0.283057963314438,0.0980259184672819,0.172833060786855,0.115317208211297,0.106638823808756,0.330848387364572,0.268859165635656,0.163554041751141,0.17554273558332,0.231889853501242,0.166486992312092,0.484143049031412,0.630078531271438,0.155314467209769,0.629022286324074,0.336975257098001,0.41131358745079,2.67195515233182,0.176593342192501,0.600152809039335,2.98069917181267,0.991995989087924,1.81453922996824,0.0671202018331748,0.0672161697973676,0.624866615464561,1.00455746417151,1.05832843613341,1.90787620776371,1.72018159492897,2.8478274519693,0.122707430310526
22,1.4021766769084,1.19679741794645,0.259482359433537,0.238992951313575,1.43484555732225,0.95294089456783,1.18556443753321,0.45770485321149,0.637330383761454,0.277448777560482,0.570428585707952,0.42538800137006,0.527880798463127,0.289321148016591,0.379372467777505,0.317163465593983,0.0385967941223617,0.146327332258197,0.114963242021302,0.111964193132768,0.307137441025752,0.188833994312153,0.191622058639019,0.174346179576394,0.363363264464192,0.0513132868843622,0.465771224066648,0.614953237830806,0.154504454789261,0.632375865729907,0.662570334280899,0.530858650482375,2.7141941985354,0.309536605128081,0.608325594230588,2.95787344417821,0.989186736042915,1.03812809275783,0.139238711036917,0.0528539354069817,0.79594843439851,1.11247749184442,0.348687010170917,1.9180036598219,1.6274219870036,2.91666223596748,0.128644968453446
23,1.4590662081479,1.23762263380846,0.266165006049787,0.279739903004627,1.69996987258021,0.673310227321662,1.25177966215725,0.450497608085488,0.434856655672926,0.321593286783652,0.424553828996108,0.394390886989729,0.505989162760675,0.252681172808663,0.253582477447139,0.251753853915394,-0.0839055707821127,0.204261341908247,0.0789871416145666,0.0825701266502058,0.325028598309092,0.202266305228193,0.182539899187378,0.14000576481626,0.353598584797723,0.0811772612665747,0.332760277757375,0.377828512810899,0.153707525042343,0.636253872179647,0.539953000399546,0.559245927943406,2.75701980953477,0.187292786920483,0.557106842291956,2.93681866827789,0.987136156877777,1.36414785871682,0.130434277921822,0.0431010003136344,0.826551277951916,0.857409202674224,0.511731940734872,1.92907336227571,1.98651459420212,2.53134392057967,0.154257620729335
24,1.51774458730815,1.28022904067731,0.227952444099729,0.248163775244672,1.50251000355182,0.814710012747372,0.976751207889734,0.320985536284931,0.457693645272269,0.0600220667697491,0.435173988182315,0.322422299357223,0.325421684976607,0.264776204559566,0.267500878844609,0.208775965971581,-0.012915615808096,0.166305397285473,0.0993855335974773,0.0800343210516948,0.286263632169683,0.235236469996121,0.110182414576709,0.155804048925472,0.295289199533917,0.112836526835661,0.321270753261442,0.591200407511956,0.152924563163595,0.640632274531023,0.616100595746353,0.516199078624323,2.80037187099471,0.103669243685852,0.604268198646515,2.91756942660273,0.985854692197281,1.31587286507425,0.0550237802651813,0.0485018742920656,0.638829344768427,1.0008051582725,0.574735655818052,1.94105989906989,1.98763422811514,2.16354860186847,0.123275117986174
25,1.57816939204844,1.32457633588082,0.187882231155411,0.29465634217562,1.47609660340032,0.887333937317572,1.09565930138282,0.369084508791159,0.516393668647404,0.169500992486686,0.410322686649468,0.43432484307071,0.446541008224766,0.275548388561299,0.310300312712322,0.249314277869091,0.0608117488717584,0.103316706290605,0.10344698533671,0.0792547203644932,0.292653940803547,0.200154591878933,0.15355010924604,0.157655938784836,0.309803013296168,0.0992524252631571,0.394518224643656,0.769345449294523,0.152156454347593,0.581868506721162,0.600412720825913,0.478857733545926,2.84419026858,0.302442507075249,0.612319773510487,2.90016030164379,0.985352782606199,1.71753101297908,0.12086153793384,0.0453883679780045,0.64756149167328,0.675759202396109,0.742734852930907,1.95393785414919,1.47897901516068,3.34739849337232,0.132038369586135
26,1.6402982000281,1.37062421674686,0.215703518082178,0.214943769420636,1.54979220114025,1.03597888772132,1.04915915648184,0.366640965799351,0.570613969665345,0.154086297714022,0.433050068258367,0.306819776700549,0.252592250460939,0.144351290189949,0.257289516568945,0.193423171581444,0.0323744558785095,0.214671009394313,0.104336080744243,0.137437305256602,0.289337488567755,0.430355258270788,0.147360703465935,0.175782985444394,0.313071394313332,0.135389469427333,0.46790992590933,0.709538712834555,0.151404083788918,0.532521688019073,0.558172857775756,0.43127835570537,2.88841488795542,0.265378052085475,0.665631289201972,2.8846258758921,0.985640868709303,1.53941481967129,0.155131233356087,0.0498611856727232,0.721317734038213,0.751033202839486,0.715684284548663,1.96768181145835,1.47278590502996,2.96690664829258,0.151831489972423
27,1.70408858890642,1.41833238060327,0.226555693335877,0.229976009301619,1.78000785766384,1.04127129141026,1.27217417622734,0.38694148378284,0.571411996844308,0.191543625812914,0.348789841620545,0.295036432196908,0.408630056366632,0.209440037070408,0.407494229456448,0.150397100616278,0.0806518783821193,0.159384568123832,0.145152415361918,0.0987513151231126,0.344421553048173,0.390569206515648,0.200325994541444,0.223770271640265,0.369770225457678,0.172335865247767,0.503889647463607,0.856016266901284,0.13594154681154,0.543994601376515,0.521412838705027,0.39377316284114,2.93298561478575,0.155739869883289,0.712341472440568,2.87100073183871,0.832892699030051,1.32555805288287,0.139443679441698,0.0605803656222192,0.73651280939514,0.595700658108169,0.68218091169669,1.91999112223915,1.72916643074293,3.31733536688096,0.180745492388025
28,1.76949813634273,1.46766052477789,0.204911743249675,0.257286594601617,1.68950235277459,0.936434598326055,1.16320450692109,0.443719155742348,0.470602748568825,0.113872229657221,0.452233971371198,0.410063305501968,0.356312307507182,0.162407537974707,0.353815020137288,0.188954525366927,0.16151963241144,0.140486872830581,0.0993623382146343,0.13076917749823,0.43891751721309,0.453140912057191,0.170185579837263,0.210036625749443,0.405162035595667,0.169720262404203,0.571883323612526,0.880400668883909,0.14650407094808,0.50524331965098,0.859654296174939,0.450710711329485,2.97784233473576,0.202785614007206,0.675489920948726,2.85931945197465,0.975572158847487,2.2920204060375,0.145709193562117,0.0501158150637819,0.803717205542736,0.539984099143883,0.731182928326362,2.02208083773066,1.86652503424956,4.08538329205104,0.195479802859568
29,1.83648441999631,1.51856834659857,0.212603471392138,0.243549852908617,1.76862749425397,0.898007243348409,1.11291140287916,0.440987773940894,0.618794409899677,0.158285321017745,0.432101273700838,0.566221472754679,0.574087071574685,0.318659647032844,0.340089193285007,0.291806729915099,0.224918323223655,0.344571979165002,0.167492473205665,0.0867732276049818,0.404020963201567,0.509115486828453,0.281787344225716,0.273540097946502,0.362384330390162,0.176310645812702,0.66385589077478,1.04808960571997,0.136757790956682,0.616152057869855,0.746467007275605,0.526099863764563,3.02292493347025,0.267959036075117,0.690018062612556,2.84961661879098,1.1983747170269,1.18618480334993,0.130970471452551,0.0781204312940627,0.864047339075134,0.710011590942672,0.656497381042821,2.14326076469153,2.06518401538907,2.9447585750499,0.18271679758608
30,1.9050050175265,1.57101554339316,0.228501775657276,0.141707748770962,1.79476877887023,1.11052979387739,1.35611026646433,0.439338470202861,0.621037027306922,0.18946751453217,0.512136544865365,0.528394621648645,0.471358388206172,0.279634478826154,0.382492280091873,0.245400341179244,0.245080773027621,0.225234361421877,0.107095047744275,0.109556128204373,0.439485548861603,0.488832629604491,0.218716164428054,0.160233258789875,0.374208952959639,0.17749983481496,0.507893094907248,0.811635182702788,0.157304453322515,0.642579854290379,0.904157801403786,0.522764390684518,3.06817329665398,0.255257268839786,0.769640162447225,2.84192681477873,1.11339259907364,1.89140029346192,0.114489464601297,0.0639921159480939,0.868924457598034,0.795056483123106,0.775605871440345,2.30416006177967,2.15259372652938,3.44955191977606,0.138340113030012
31,1.97501750659259,1.62496181248949,0.568086032290901,0.367204204653135,2.20517403762355,1.12851850755693,1.81285807163625,0.518715780129352,0.496696424388284,0.302090903996416,0.498044563582984,0.681060407698085,0.426625390597887,0.244759064335376,0.433757998277346,0.249092084016868,0.224012860782795,0.314686023089416,0.139857930778942,0.100447723464444,0.490076694177829,0.408771944015761,0.244858768478996,0.184671849924745,0.490096693807998,0.184761878522969,0.568495705653774,0.920557928949914,0.177058687461658,0.558376987775032,0.749051708886471,0.348770197045644,3.11352730995174,0.324182353776028,0.66028288889939,1.8826830355211,1.00865367476247,1.46416696256814,0.131862977322171,0.0563558122585827,0.711322164965162,0.636009149229799,0.68050837716355,2.30535173717571,2.23835621069298,5.02476199054543,0.170237930421134
32,2.04647946485389,1.68036685121542,0.668764511780885,0.257305638014836,1.50581779234477,0.769527889880014,1.03690713082224,0.4517414989134,0.590032202651472,0.305921237465633,0.510191755745924,0.513510105585355,0.396891297711293,0.243483642730818,0.327349034228308,0.224455610703682,0.0650868309308793,0.259866121256133,0.157185434586223,0.112858129694669,0.511688323422969,0.383276329350877,0.24672478053672,0.182667627827005,0.4494068307596,0.160945387483772,0.626760251495155,1.1414670510502,0.147269934737124,0.690790008728392,0.408664192444273,0.371176818119506,3.15892685902831,0.234962271798669,0.793229805311395,2.7110818873542,0.859335867900113,1.51805396312172,0.0950581645079617,0.0761342561862773,0.923117844168383,0.764563284484802,0.50485524193695,1.93287694891481,1.60135945099202,4.32094794658622,0.201217218150474
33,2.11934846996971,1.7371903568988,0.622914732616838,0.296061464161365,1.61632015980666,0.908655999936955,1.11187313327242,0.474680160435949,0.584886593838521,0.154487720496733,0.447081159798928,0.406535605173519,0.348589033923629,0.199951496842536,0.354801194695391,0.115961621229563,0.0314771575128787,0.21767655597322,0.162151648100851,0.134351671847706,0.515968682455217,0.32551665553087,0.291711878553622,0.182849962143043,0.535878300588067,0.188198535958228,0.757167939246109,1.30549272850393,0.146652517427935,0.546929249178301,0.966221600544795,0.414106979993713,3.20431182954847,0.220056400685856,0.829710767447248,2.54127263957226,0.852242095188767,0.846171088855284,0.143327636933746,0.0865420898067907,0.726650664295357,0.737781013160127,0.562665455791193,2.0028527552915,2.37275243808437,3.2219059058099,0.22970831735003
34,2.19358209959936,1.79539202686746,0.402558298523752,0.236337253661112,1.20158542815943,0.767393172168754,1.21933964842102,0.40789780145151,0.523408230665503,0.0675571339065476,0.543856069317671,0.445029430698312,0.603832164765693,0.412032545554729,0.598226343786076,0.244413146450513,0.0752046501708225,0.148136911350055,0.13298299651776,0.184035117495823,0.466913311885305,0.376774727756489,0.163932142282061,0.159039252291549,0.377406257997227,0.175808091783535,0.448005562535503,0.71833356151876,0.13452638535144,0.540512553150062,0.759051733103685,0.495498284059059,3.24962210717699,0.171626213580544,0.691359609602369,2.77814271556131,1.01763827509739,1.6407316908562,0.15313900912677,0.068060844793696,0.987974096703069,0.724911482299026,0.581514603314817,2.18807482246743,1.65202472027819,3.69654095050643,0.176264641768342
