"DOY","nwis_01480617","nwis_01480870","nwis_01493112","nwis_01548303","nwis_01608500","nwis_01611500","nwis_01632900","nwis_01645704","nwis_01646305","nwis_01648010","nwis_01649190","nwis_01650800","nwis_01656903","nwis_01673000","nwis_02101726","nwis_02110500","nwis_02160105","nwis_02160700","nwis_02203655","nwis_02217643","nwis_02266200","nwis_02266300","nwis_02336152","nwis_023362095","nwis_02336300","nwis_02336313","nwis_02336410","nwis_02336526","nwis_03067510","nwis_04121944","nwis_04121970","nwis_04125460","nwis_04136900","nwis_04137005","nwis_04166500","nwis_04176500","nwis_04213500","nwis_05435943","nwis_07075250","nwis_07075270","nwis_07143672","nwis_07177500","nwis_08052745","nwis_10133980","nwis_11044000","nwis_11273400","nwis_14206950"
11,NA,NA,0.68050674495206,0.0840789206735188,2.43145206414621,0.799826385842033,0.747961129493303,0.349034143380283,0.459732104295553,0.161635321253433,NA,0.425561329742068,0.453927649234227,0.240095510129869,0.256988901486085,0.1389634586081,0.206511490996811,0.101288663910132,0.126639767545021,0.0834113708316147,0.270985393769453,0.233044265351386,0.455795446553189,0.0640165828052828,0.157515666450416,0.0105581338092311,0.437583556109627,0.857029913019625,0.0719422645473432,0.831840679781115,0.15229207533801,0.241621752746533,1.56924292297849,0.14258261281293,0.233074310442536,NA,1.68784015102728,1.34999508693933,0.0952310320624329,0.189061619823515,0.796223977053411,1.56628723802597,0.763535313944676,1.28239953166906,1.13590253720177,2.80270686659716,0.0784419655222847
12,NA,NA,0.489194561853761,0.301502446280044,3.25669505588201,0.903832036437632,0.986442572800272,0.263361842901641,0.373428402476752,0.0973360021828813,0.295030026182881,0.218547750223808,0.512021059029956,0.112420082884552,0.489194135159877,0.956250053176705,0.159960272109014,0.172144993712166,0.0758648314126957,0.133592769094924,0.25741551098771,0.372639836095296,0.182319782117822,0.159211662018955,0.167553212686851,0.0717781883254781,0.325664803773302,0.297665405374334,NA,0.275201234139657,0.297958975521922,0.259574094526595,1.81738809420555,0.145461444451079,0.181841349741003,6.7235505689965,NA,1.30830084638272,0.152630877592939,0.167081149502046,0.892991643663392,0.385589623775504,0.498026647806808,0.746683128149878,1.53130314163397,2.4074843243544,0.18921521846682
13,NA,NA,0.562079998453889,0.134640426043177,2.21139028265349,1.201548775969,1.24817624985851,0.367183494296624,0.47071940966352,0.203953221975223,0.30218512880645,0.416209943768052,0.656683194698643,NA,0.343886364595765,0.0886798031604989,0.440641914677105,0.20379433440955,NA,0.12224638263386,0.472588503351539,0.198641163388838,0.156559580621494,0.182418082307525,0.233441131402965,0.12665491455638,0.391681461334997,0.446350125036347,0.0893840868352808,NA,0.740429597327713,0.239070201345764,1.50925993670651,0.132167501666362,NA,2.49403247572888,NA,1.21025577809111,0.0835751548382681,0.136274780426872,0.952216840360379,0.655939701171723,0.652013833557778,1.51340708106266,1.0002592392138,3.05748165395356,0.0417105191482667
14,NA,NA,0.479676997971186,0.0488884532184539,2.22759610832499,1.08394640398831,0.988249824070695,0.39098739716546,0.364748710722922,0.376181696211087,0.429157742169249,0.289778745637607,0.230136934213666,0.345981763390347,0.288240633703984,0.223063545662114,0.213238426473382,0.100176134580959,0.0942453102451761,0.143338221298256,0.35010947261953,0.215618127664202,0.120898181146847,0.0450113471710861,0.1331181518938,0.122246551801349,0.285948075187995,0.520223813048421,0.0808786532716916,0.449778791082526,0.591914111446298,0.265194775922422,1.4917403431128,0.131789408420565,0.173202467592399,2.36760193416356,0.280218957845217,1.21829173128799,0.130174384005296,0.0918023631379162,1.06231130806108,0.815467503213749,0.352096752643832,1.75918992232853,1.25996701054794,1.2559779759125,0.0725982847251558
15,NA,NA,0.786161971973941,0.173908313768348,1.07120603168722,0.55528035585497,1.18233436908422,0.384234204896845,0.401162301903569,0.3234254842845,0.471754059046063,0.558247642850821,0.453522210215982,0.219063183636617,0.222108090045963,0.18561048211486,0.168727366062314,0.262409838545286,NA,0.130066581701107,0.261972721280867,0.0726243885292834,0.131123414183353,0.0500646002286769,0.169006754231992,0.140246785755334,0.314227785650445,0.470146460055996,0.0945840474891675,0.335359926011822,1.06675166512249,0.319701560911851,1.4382433641206,0.187502426177893,NA,2.81328650131876,0.664769934695934,1.20022828627716,0.0749287270846647,0.124778201730157,0.745419036120482,0.941901285341071,0.863261874741557,NA,1.33652920827505,2.12570704020429,0.0791369558559416
16,NA,NA,0.39116375832323,0.268431401478555,1.21402637595952,0.546152986086794,1.01506599291475,0.430419731243328,0.403028662308583,0.277242822187167,0.542212424956764,0.643780790823428,0.507631684552873,0.160971256327757,0.252016909212102,0.141782160697673,0.0935610129200335,0.202889414468506,0.0638056482904666,0.0945627624505891,0.336355050292333,0.0610230916212255,0.0961230095016333,0.0792865762947718,0.113500635832929,0.106278888392058,0.357046117008723,0.514655379591276,NA,0.593980967860394,0.7870313049919,0.306883136218746,2.01986497318811,0.254701461055295,0.332770817177883,2.10503992981005,0.962457372387789,1.83308883915344,0.0622805394439286,0.0976069390666109,0.841011841708315,1.59626589715523,1.09047151941314,NA,1.19477611604701,2.40234464924825,0.0838046595556103
17,NA,NA,0.5249162123117,0.272045149387203,1.23681365375805,0.599405206408641,1.08519516955655,0.591209379073364,0.617550097048299,0.314694450762604,0.463231103519378,0.538997969177505,0.610427594534235,0.125989807726342,0.076457249809002,0.0155135317701138,0.225413734504639,0.231939254566242,0.176738072515169,0.0492915321630884,0.439953751719129,0.203527699682314,0.124769600964971,0.121011362164025,0.177131636063052,0.0658730066676014,0.342895634832513,0.581912735530145,0.110572669443259,0.351513697332229,0.355469806530121,0.395982108765456,NA,0.0538509795440811,0.327867068463176,NA,NA,1.49314708980602,0.0928855066557226,0.0527723875487636,0.84787092237982,1.37350707510769,0.762243274974317,1.61862082338588,1.23823657966735,1.88686243324053,0.263207153866136
18,NA,NA,1.2328322600628,0.290820149051827,1.38441932474189,0.568544298609638,1.28299457691765,0.45970080518935,0.524908862073111,0.260481742119912,0.45927255911341,0.478461323305594,0.553253554686815,0.420154472792409,0.31647888911148,0.182398568285766,0.106288397491004,0.302454653972827,0.0513636246024056,0.122322118269329,0.304679790947942,0.17589011937727,0.105436184304962,0.139480654588152,0.15894334712702,0.225025163109169,0.35019760298367,0.599165786083424,0.138329614093665,NA,0.721566431199187,0.408858012389945,NA,0.106041315676102,NA,2.21393267195523,NA,1.83121573383246,0.0867920819596946,0.0562315021405581,0.908794553502294,1.19313979761033,0.84077241671165,NA,1.24178122818879,2.63855116836593,0.0959227487108599
19,NA,NA,0.311353733591424,0.118128379714758,1.39179742609184,0.605509330373417,1.4358059309652,0.554155983407251,0.612474318183502,0.279249601678598,0.534840791936224,0.629524603857119,0.562200199699029,0.266231248397891,0.260881676061858,0.0518807289645441,0.350984050807342,0.394877411905072,0.0199609782681528,0.0736519104458523,0.374999212465533,0.245866056749749,0.131484023619878,0.167428182698892,0.20395620473204,0.216747773977106,0.383509411169626,0.623249676144703,NA,1.22023571149346,0.481593888183804,0.282654246486489,NA,0.211688375036525,0.0897484467707027,5.19938972607947,NA,1.92102677317508,0.100410688632484,0.0658886442585873,0.649762277998205,1.96506066135555,0.925291352292392,NA,1.59039295107676,2.63773945124202,0.143762379999568
20,NA,NA,0.0944090440106796,0.619239219819005,1.84691760029475,0.633583428901397,1.37355224476107,0.611235731823852,0.78013853890952,0.425364213112491,0.591286360047224,0.891381524255736,0.600374314389595,0.140375971307636,0.27785464085871,0.30778983656424,0.180053742019106,0.504063578051719,0.0953570114206332,0.089382396646183,0.139935355452749,0.175859090777143,0.192160755893851,0.166014886244111,0.31003933058937,0.263943953990959,0.427022524748414,0.737070535605778,0.00821016635254006,NA,0.599982121818805,0.470037841812884,NA,0.168713602845113,NA,NA,1.44019920327821,1.4257078908165,0.134012419341786,0.0646331493147164,0.623127964900843,1.64844308645653,1.22771107369703,NA,1.64246652291059,3.5501966949485,0.0841419933359098
21,NA,NA,0.125859653177802,NA,1.76530240192618,1.28420630592045,0.934341287048629,0.448943401106748,0.702753011967245,0.294463483028739,0.398356616417432,0.824107296937258,0.585078771595601,0.0891508421132019,0.393537183904485,0.416034836091638,0.28041306521187,0.142742396624615,0.115317208211297,0.0973860322874966,0.29303550465032,0.255912383443832,0.163554041751141,0.200208920607338,0.172634902366386,0.22916363517832,0.484143049031412,0.69085271586168,NA,NA,0.336975257098001,0.349828281586762,NA,0.0921001631857377,NA,NA,NA,2.16343466921045,0.0671202018331748,0.0601419183232009,0.632879577417427,1.10083047024554,1.44619314658704,NA,1.72018159492897,3.11286531332095,0.135305986796955
22,NA,NA,0.30146646997906,0.196850745170348,1.43484555732225,0.897083993311915,1.41672612459435,0.475087528141853,0.689877674793731,0.515358758629642,0.664191363952457,1.10115735285035,0.527880798463127,0.247979501841333,0.321293441534365,0.400791214806553,0.0855409752256686,0.146327332258197,0.151199850769828,0.120540619330455,0.229929754920731,0.188833994312153,0.474750622031249,0.198136448636808,0.154296619395773,0.0176971698010056,0.528968750371341,0.580198520926162,NA,NA,0.714968092513942,0.455160838131276,NA,0.309536605128081,NA,NA,NA,0.932920122072399,0.134420207365501,0.0306882486852311,1.0011631850362,1.50076327181934,0.211187835824399,NA,1.6274219870036,3.21023908237676,0.14183389758894
23,NA,NA,0.364337140790872,0.362843547468155,1.74509138416736,0.328107485205114,2.15951739251664,0.450497608085488,0.418376766194424,0.39745259766924,0.30029682791529,0.967397507163033,0.505989162760675,0.119057455548434,0.253582477447139,NA,0.0223092573697864,0.204261341908247,0.0722285102893089,0.0596639818358541,0.404800810304676,0.202266305228193,0.206765616187443,0.151722739957422,0.256662648480399,0.181382697435956,0.305568889516903,0.151097914396499,NA,NA,0.539953000399546,0.50089332639448,NA,0.157146107923282,0.370668456487438,NA,NA,1.35774654971926,0.130434277921822,0.0325039938317621,1.06651548160532,1.21760043902484,0.439060018645885,NA,1.98651459420212,2.6739119881284,0.174514516133815
24,NA,NA,NA,0.239263010942656,1.47627913429873,0.600599331364178,1.05785370355685,0.301691510691037,0.447006261665187,0.105274603049545,0.328870286466058,0.508644563394359,0.352229489938543,0.163691419426511,0.189853807743069,0.0805113902770088,0.0554597299156128,0.166305397285473,0.160560372031706,0.0598167556808478,0.163931011704055,0.193162643787751,0.110182414576709,0.172002173250034,0.136028339446569,0.290941317847133,0.321270753261442,0.56854634898743,NA,NA,0.586800034556798,0.403538290154154,NA,0.0632626604614559,0.529850820973299,NA,NA,1.49835726288755,0.0346979372530431,0.0396270196464513,0.632308241190187,1.78002766824108,0.574735655818052,NA,2.11788218530643,1.42320358361836,0.123275117986174
25,NA,NA,0.108554209434925,0.437694999317946,1.43534269402549,0.734940776009832,1.52660182962752,0.369084508791159,0.523152901702493,0.333948346017026,0.354510049704677,0.667194210778487,0.517757334257576,NA,0.245498626706728,0.221915181012097,0.0274106904613181,0.103316706290605,0.10344698533671,0.0577613292051629,0.292653940803547,0.200154591878933,0.15355010924604,0.173518926206506,0.253645598708649,0.138704560594045,0.394518224643656,0.770636777517415,NA,0.607748470119108,0.600412720825913,0.42504209882629,NA,0.302442507075249,0.586817362974732,NA,NA,1.71753101297908,0.122123786752251,0.0353550638251561,0.637445216351485,0.468669506512145,0.742734852930907,NA,1.47897901516068,3.11831678572004,0.132038369586135
26,NA,NA,0.240237718683497,0.120927306919656,1.52770029291523,0.791361545070912,1.1381425006784,0.350516109976644,0.593009997174943,0.183781505737203,0.383014964873255,0.403989783875651,0.319772680441338,0.0712539453963024,0.257289516568945,0.17303315899145,0.0763266361649854,0.214671009394313,0.106524467004269,0.160230403511962,0.289337488567755,0.441331026600555,0.147360703465935,0.175782985444394,0.253822460569004,0.203915790698082,0.46790992590933,0.709538712834555,NA,0.395798552555721,0.558172857775756,0.357720862306474,NA,0.271503882455919,0.720090353155801,NA,NA,1.74689421057434,0.156311177169024,0.0409916948925299,0.511762461627596,NA,0.763420204142619,NA,1.47278590502996,3.18298580585284,0.151831489972423
27,NA,NA,0.297987817971449,0.182814126272209,1.82856820303912,0.777332521162615,1.5780960672715,0.38694148378284,0.669032000437596,0.391462954290762,0.268712929280226,0.487504848809458,0.498128870669674,0.197496041564426,0.334737898584417,0.104687482363866,0.170083258006212,0.159384568123832,0.206571881400004,0.0787539529085364,0.246759660942136,0.114774483745885,0.200325994541444,0.25833052650556,0.325076309867876,0.24006760344475,0.518872647054902,0.856016266901284,0.0626735696379198,0.425842516612784,0.553932823386733,0.303776675870333,NA,0.0786948877565484,0.869296852743974,NA,0.433565179891555,1.41555972569947,0.134976072648286,0.0442937023882444,0.522890866471134,0.432069016284542,0.675023360579461,1.79099740021145,1.72916643074293,3.62503579611396,0.180745492388025
28,NA,NA,0.219291591464824,0.293475179986765,1.70162632168337,0.796769518483269,1.35207665750196,0.443719155742348,0.458183944232462,0.239567628662338,0.374672892355927,0.58909462403316,0.43064255342765,0.0151123532625075,0.260999717263366,0.188954525366927,0.158674394852238,0.140486872830581,0.0993623382146343,0.185477722280336,0.43891751721309,0.261312657373943,0.180288759262559,0.210036625749443,0.367756748870336,0.166747654528652,0.571883323612526,0.905360707421737,0.143058176800806,0.253776739647654,1.00303741456118,0.375706912607206,NA,0.202785614007206,NA,NA,0.998789308640713,2.72634251280689,0.142874366008812,0.0225746530379372,0.637906248183666,0.461661998662646,0.731182928326362,2.1531571212663,1.96772647717069,4.62327666670804,0.220850711221074
29,NA,NA,0.251071392271268,0.239593369894248,1.80067858343811,0.706552397578717,1.15772613447857,0.440987773940894,0.744240435262212,0.329485819711424,0.3274462082491,0.888033601594499,0.574087071574685,0.381627126764217,0.257235266684497,0.291806729915099,0.241992980054371,0.344571979165002,0.19917982112131,0.0611976315351404,0.481652923315873,NA,0.328487527969351,0.273540097946502,0.31383482347395,0.170606118041082,0.720446557903847,1.34179495671132,0.0701927972560968,0.679210167697251,0.990172242905313,0.364370389979749,NA,0.285922697387634,NA,NA,1.88204131057859,1.18618480334993,0.122872734430518,NA,0.73904767743775,0.645811352868924,0.678437152779555,2.58930842600546,2.37171020109503,2.2502822710484,0.183448910915593
30,NA,NA,0.308405950800198,0.113714440295255,1.82890717487592,1.11760576426255,1.47788703904463,0.439338470202861,0.737252523207421,0.23389411596122,0.480023158711171,0.797085421183218,0.471358388206172,0.305350454385276,0.2028344791021,0.235324388435677,0.267566367993073,0.271444702706797,0.107329717882769,0.0998904323555836,0.531175692556341,0.53702362149714,0.333418048005344,0.160233258789875,0.324764323561188,0.162855085834699,0.513333699067265,0.922513570544351,0.154421144367357,0.765651039717918,0.904157801403786,0.463669695588503,NA,0.265768196903427,0.95595442156068,NA,1.53165876661392,2.16565887537938,0.0882902070327592,0.0180242916154718,0.899336141104617,0.82423516167477,0.775605871440345,3.18204419722637,2.32913210808973,3.44955191977606,0.133787527379823
31,NA,NA,0.672130459620371,0.735222788641925,1.48688783055241,0.966975743143603,2.08203684199935,0.55171927385419,0.475902812004005,0.382719340482662,0.443792633879725,0.916262548876251,0.426625390597887,0.119655653008509,0.378056641212236,0.216379805624432,0.238073491794206,0.314686023089416,0.157219840068273,0.0761656505581615,0.596095959212109,0.383012147422623,0.244858768478996,0.184671849924745,0.439016708979052,0.219130683701999,0.568495705653774,0.940614159550176,0.23541928587963,0.615579948183693,0.803199046331765,0.348770197045644,NA,0.351824120770877,0.468588516249458,0.883531755619855,1.05615157499286,1.46416696256814,0.0776961775383999,0.0321908405732389,0.682416245696084,0.497759173460125,0.68050837716355,3.13373271581725,2.32754441851864,5.79458418550155,0.174158718776051
32,NA,NA,0.803922172641221,0.267859360435558,1.22928598106119,0.405706002346976,1.03690713082224,0.4517414989134,0.648661461407844,0.385569012523496,0.466148917305438,0.686160375041843,0.464352038169644,0.124978438465994,0.23401478347267,0.203587808073459,0.0650868309308793,0.306407233007339,0.188352567941765,0.0938151649829022,0.622330236810375,0.343264618756897,0.304394594210251,0.190484404452305,0.412439114097817,0.172752471146578,0.626760251495155,1.1414670510502,NA,NA,0.408664192444273,0.253354678238636,NA,0.22699181927961,0.94711235481633,1.82074998643274,0.752238762850691,1.63875564198908,0.0428917632916231,0.0739406081118371,0.957987952751234,0.745499034863371,0.50485524193695,1.58861486208454,1.60135945099202,4.32094794658622,0.21320714835097
33,NA,NA,0.987202681135152,0.299757161106972,1.42768881645207,0.668045745465159,1.11187313327242,0.479769748824695,0.584746208254912,0.225575374660362,0.324031121383821,0.554985322618338,0.422147876983376,0.200214527363808,0.268367487529435,0.115961621229563,0.0940997498826784,0.21767655597322,0.177199931492636,0.134351671847706,0.625408469528162,0.260573431691451,0.333926869288141,0.182849962143043,0.519776501461222,0.204852562053728,0.757167939246109,1.30549272850393,NA,0.319545804545927,0.966221600544795,0.306451708484737,NA,0.218705358369032,1.03634481169086,1.14560851870905,0.440406275261279,0.846171088855284,0.147849625845289,0.0889549745032816,0.689172223812958,0.627195263338675,0.562665455791193,1.81123511737213,2.48669538674593,3.2219059058099,0.248838019594671
34,NA,NA,0.563022988372648,0.213360345117474,1.00973542769537,0.368949774610215,1.27142846472453,0.396392079754629,0.523408230665503,0.1054412064805,0.455752026004083,0.548111577321729,0.731591234786609,0.450215607785941,0.590596063828548,0.217735673690186,0.152961363935516,0.164562603753037,0.160089335759278,0.179610519329312,0.466913311885305,0.323324385327233,0.161572721104851,0.157764287755348,0.300227741751694,0.199845656588387,0.40547733325608,0.693744204611222,0.0708441803151694,0.271054410703216,0.854343422149611,0.241417995157445,NA,0.154027540062064,0.422720675428253,2.09073170850451,NA,1.6407316908562,0.138340013031412,0.0620065069577904,0.887643907169527,0.664398698488313,0.581514603314817,2.49285239449233,1.65202472027819,3.69654095050643,0.176264641768342
35,NA,NA,0.322114472118022,0.235461322380401,1.86704821332629,0.640511122053743,1.67799659435811,0.360692501955137,0.53998129754168,0.351381685440414,0.439975836090521,0.128085376632751,0.524238570196442,0.531511787461359,0.383230084008169,0.236002880693373,0.13802004893172,0.176025154044442,0.179135252691465,0.103914377136504,0.291024619125706,0.206144255517838,0.238370336266681,0.187583897452835,0.409485192424662,0.231157128510585,0.486613138424082,0.881719365088096,0.0821857334653454,0.166230785350174,1.21395062387901,0.183542963117664,NA,0.171418870286304,0.399466650630726,0.195419167888638,NA,1.61542652518825,0.102488138982531,0.0527116044001406,1.17122509250416,0.552869574399306,0.46088301380905,1.25794616937784,1.8426872789792,3.98398710850671,0.272615834984794
36,NA,NA,0.30831437105901,0.207762027718794,2.28464499504267,0.600016638657299,1.15063718914892,0.367016231742467,0.550374073511212,0.270388560159433,0.0356530848396796,0.349731763714511,0.520651562877336,0.232309736016713,0.50580906445072,0.247646178178973,0.281935342008225,0.328927850830784,0.0719268482359398,0.123778434972319,0.759891757366208,0.331290256903655,0.259761132097538,0.274368443711964,0.380293185853425,0.267843795580025,0.597254141029871,0.759630997752396,0.0727718838105961,0.106093570827685,1.32561066383959,0.463887277831538,NA,0.190788769213178,1.12586395628766,0.671872368201479,NA,1.59183927344048,0.109484563248209,0.0730459486482209,0.827172536920223,0.409633533134322,0.45037266193302,1.61220391991569,1.59963186784046,3.29715574844556,0.149297856176917
37,NA,NA,0.417927670106064,0.230188707375352,1.37177951100999,0.845706714600782,0.935219757026801,0.425804518272698,0.648365135504099,0.347673080246513,0.559143831064217,0.711501365089031,0.627278257753259,0.258308030315649,0.423940258835937,0.24677017611688,0.353648462070186,0.242481293504603,0.14970259148707,0.0996146591172881,0.418008467886515,0.226039465379776,0.276283893582737,0.206906482478161,0.395530301219814,0.212836032370965,0.582051146890998,0.92847766550853,NA,0.341383860187517,0.821227033089997,0.364707557445788,NA,0.243222962363885,1.36613694249133,1.65165354828746,0.334819909589048,1.20165056155386,0.117750467067331,0.11821622019321,0.426028935557926,0.434653053812681,0.636214929224183,2.42382620293677,1.85821982576398,3.12086929989249,0.214266858589421
